Date,Open,High,Low,Close,Adj Close,Volume,Williams
2001-09-08,0.338571,0.341964,0.334286,0.340179,0.287995,200664800,-68.8573551888049
2001-09-10,0.286607,0.289286,0.279107,0.285714,0.241885,174025600,-95.85211506347072
2001-09-11,0.332143,0.34375,0.33125,0.334107,0.282855,134293600,-65.47091395351758
2001-09-17,0.285714,0.304821,0.280893,0.303393,0.256852,458007200,-84.7532112050023
2001-09-18,0.301786,0.316429,0.28875,0.290714,0.246118,327101600,-92.71310724106326
2001-09-19,0.294643,0.305357,0.278571,0.303929,0.257306,373318400,-84.13359862847418
2001-09-20,0.290893,0.302679,0.276786,0.28,0.237048,411174400,-98.01122476130362
2001-09-21,0.264286,0.290179,0.262143,0.280893,0.237804,570516800,-89.36170212765957
2001-09-24,0.287679,0.300714,0.284821,0.29375,0.248689,294537600,-82.06695035460993
2001-09-25,0.288214,0.289643,0.274107,0.2775,0.234931,374404800,-91.28680851063828
2001-09-26,0.282321,0.28375,0.266607,0.270536,0.229036,493796800,-95.23801418439717
2001-09-27,0.272321,0.28125,0.271429,0.276964,0.234478,322240800,-91.59092198581561
2001-09-28,0.280536,0.284107,0.274821,0.276964,0.234478,365108800,-90.02429814701391
2001-10-01,0.297991,0.303571,0.28683,0.295759,0.250389,580781600,-58.80745524281008
2001-10-04,0.373214,0.405357,0.371071,0.393571,0.333197,457374400,-8.229642353401216
2001-10-05,0.432321,0.4375,0.409821,0.410714,0.34771,288976800,-15.275124460386513
2001-10-07,0.409821,0.411964,0.372143,0.3775,0.319591,395270400,-34.21591382151839
2001-10-08,0.34,0.345,0.331964,0.339643,0.287542,186961600,-55.80444464720543
2001-10-09,0.303571,0.3125,0.302143,0.310179,0.262597,308845600,-72.6067393944924
2001-10-10,0.2875,0.300893,0.284821,0.300357,0.254282,307759200,-78.20788448707495
2001-10-12,0.398036,0.410536,0.396964,0.4025,0.340756,170010400,-19.95928306255238
2001-10-15,0.320536,0.328214,0.320536,0.32125,0.27197,318752000,-68.02502150468422
2001-10-16,0.323036,0.325,0.317321,0.321607,0.272272,202949600,-67.81611885799887
2001-10-17,0.3275,0.32875,0.302857,0.303393,0.256852,285538400,-78.474249969279
2001-10-18,0.30875,0.325536,0.30875,0.321429,0.272122,612572800,-69.89239542123546
2001-10-19,0.320357,0.328571,0.319286,0.326786,0.276657,166790400,-68.05672520731008
2001-10-22,0.325179,0.340536,0.323036,0.339643,0.287542,391938400,-64.09329377321048
2001-10-23,0.341429,0.346786,0.319107,0.323929,0.274238,684980800,-74.38547540919181
2001-10-24,0.3225,0.340893,0.316964,0.338393,0.286483,374427200,-64.91200492536629
2001-10-25,0.329286,0.34375,0.324286,0.342679,0.290112,254951200,-54.493758995776396
2001-10-26,0.336786,0.34375,0.3325,0.333393,0.28225,278964000,-61.363401344310546
2001-10-29,0.331607,0.333393,0.314286,0.314821,0.266527,239181600,-76.13649922443622
2001-10-30,0.310357,0.321429,0.304643,0.314286,0.266074,276763200,-76.5620649882671
2001-10-31,0.316607,0.328571,0.311429,0.313571,0.265469,273750400,-90.05005618551435
2001-11-01,0.290179,0.330357,0.290179,0.321429,0.272122,803734400,-44.79481336230498
2001-11-04,0.410357,0.410714,0.38,0.389286,0.329569,334096000,-17.777409051312898
2001-11-05,0.410893,0.419464,0.406429,0.408036,0.345443,203044800,-8.83938585296051
2001-11-06,0.375893,0.37625,0.35625,0.357857,0.302962,294000000,-47.65208647561591
2001-11-07,0.375536,0.402679,0.375,0.4025,0.340756,470506400,-13.121398460764961
2001-11-10,0.302143,0.316786,0.300893,0.316786,0.268191,334163200,-79.41988629771436
2001-11-12,0.404821,0.408036,0.386607,0.388929,0.329267,205475200,-23.618362532389668
2001-11-13,0.340714,0.34625,0.334107,0.345893,0.292833,224672000,-56.90606025447655
2001-11-14,0.349821,0.355357,0.341964,0.350179,0.296461,221149600,-53.59090381714816
2001-11-15,0.347321,0.355357,0.343393,0.347321,0.294042,213029600,-55.80152376532469
2001-11-16,0.344107,0.344464,0.328571,0.33875,0.286786,230664000,-62.43106315504507
2001-11-19,0.339286,0.358036,0.338571,0.357143,0.302357,332589600,-48.204354720191844
2001-11-20,0.353929,0.360714,0.348214,0.34875,0.295251,276584000,-54.69621379123642
2001-11-21,0.350179,0.353571,0.343929,0.351429,0.29752,201583200,-52.624047646672096
2001-11-23,0.351964,0.35625,0.349464,0.354286,0.299938,60004000,-54.96959627564921
2001-11-26,0.356071,0.384821,0.355,0.381607,0.323068,460689600,-31.927705762791945
2001-11-27,0.378571,0.384286,0.366071,0.375,0.317475,268553600,-30.833558888588165
2001-11-28,0.372321,0.37875,0.364464,0.366607,0.310369,250611200,-38.66701511064652
2001-11-29,0.367857,0.369643,0.360536,0.364643,0.308706,202764800,-40.500079333227575
2001-11-30,0.365536,0.382857,0.361607,0.380357,0.32201,303912000,-34.83168690618512
2001-12-01,0.319196,0.321429,0.304688,0.30692,0.259838,423376800,-97.2146306765003
2001-12-02,0.340402,0.357143,0.335938,0.351563,0.297633,274120000,-41.503500430534245
2001-12-03,0.351563,0.354911,0.323661,0.332589,0.28157,391020000,-65.18163553092982
2001-12-04,0.3825,0.411071,0.377679,0.400357,0.338942,298933600,-10.071157985768403
2001-12-06,0.353036,0.369464,0.352857,0.362679,0.307044,303794400,-45.488470902305856
2001-12-07,0.416071,0.443036,0.416071,0.435,0.368271,614801600,-5.808540781218369
2001-12-10,0.309107,0.322857,0.301071,0.321607,0.272272,287812000,-85.53446271968443
2001-12-11,0.333214,0.342321,0.320714,0.334821,0.283459,201499200,-76.22653470925933
2001-12-12,0.390536,0.391429,0.379464,0.38375,0.324883,192460800,-41.76099742894375
2001-12-13,0.38375,0.384821,0.366071,0.375,0.317475,197842400,-47.92448843024688
2001-12-14,0.370179,0.371964,0.35875,0.364107,0.308253,189884800,-55.597506427640596
2001-12-17,0.364286,0.375,0.360536,0.368214,0.31173,173712000,-52.70453985137181
2001-12-18,0.373036,0.380893,0.361071,0.375179,0.317626,235239200,-47.798401014334516
2001-12-19,0.3675,0.387143,0.365536,0.386071,0.326847,289956800,-40.12608741591236
2001-12-20,0.382143,0.383393,0.368214,0.369107,0.312486,220864000,-52.07551156975308
2001-12-21,0.375179,0.384643,0.371429,0.375,0.317475,256334400,-47.92448843024688
2001-12-24,0.373214,0.383036,0.373214,0.381429,0.322917,50629600,-43.39590744197511
2001-12-26,0.38125,0.398214,0.3775,0.38375,0.324883,146400800,-41.76099742894375
2001-12-27,0.385357,0.397321,0.385357,0.394107,0.333651,191508800,-34.465537280315566
2001-12-28,0.392321,0.410714,0.392143,0.400536,0.339094,299124000,-9.282854354587174
2001-12-31,0.401964,0.404643,0.389821,0.391071,0.33108,137782400,-21.825555555555574
2002-01-02,0.434643,0.445714,0.434643,0.435893,0.369027,398305600,-11.29317878662438
2002-01-03,0.391607,0.419643,0.389643,0.41875,0.354514,348992000,-31.005933489719876
2002-01-04,0.4175,0.441071,0.415714,0.436786,0.369783,199046400,-10.266317096729674
2002-01-05,0.43375,0.43375,0.417143,0.428214,0.362526,214704000,-20.54521120477121
2002-01-07,0.31625,0.319286,0.304464,0.304643,0.257911,222689600,-99.8732743362832
2002-01-08,0.269821,0.275357,0.263036,0.264286,0.223744,228956000,-99.31573588499982
2002-01-10,0.260536,0.260714,0.25,0.259107,0.21936,342423200,-95.34678152814823
2002-01-11,0.284643,0.294643,0.28375,0.292143,0.247328,189828800,-78.46704885700564
2002-01-14,0.375179,0.382143,0.373214,0.377679,0.319743,415996000,-34.762459507240166
2002-01-15,0.380714,0.388571,0.37875,0.3875,0.328057,290320800,-29.744422984559094
2002-01-16,0.382321,0.382321,0.366071,0.371071,0.314149,566893600,-38.1388148011895
2002-01-17,0.392143,0.406071,0.390536,0.401429,0.33985,660576000,-22.62740529548219
2002-01-18,0.392857,0.403571,0.392143,0.395893,0.335163,338811200,-25.456022563536592
2002-01-22,0.397679,0.399464,0.389643,0.389643,0.329872,327314400,-28.649457882420258
2002-01-23,0.389286,0.411429,0.385536,0.411071,0.348013,443279200,-15.700969796567755
2002-01-24,0.409107,0.419821,0.408929,0.414464,0.350885,344002400,-13.925190112575951
2002-01-25,0.40875,0.418214,0.404643,0.415179,0.35149,185914400,-10.106666666666667
2002-01-28,0.417857,0.420536,0.405714,0.415536,0.351793,186446400,-2.9319322606370526
2002-01-29,0.414643,0.420357,0.408036,0.411964,0.348769,240324000,-5.026504667636172
2002-01-30,0.411964,0.431071,0.409643,0.430179,0.364189,471576000,-0.49262444013674417
2002-01-31,0.431429,0.441607,0.430536,0.441429,0.373713,468445600,-0.11276028304098738
2002-02-01,0.39375,0.416071,0.392143,0.416071,0.352246,529496800,-33.80639694979875
2002-02-04,0.428571,0.433929,0.42625,0.429821,0.363886,203795200,-15.60315611099345
2002-02-05,0.425179,0.434643,0.421429,0.423036,0.358142,239344000,-24.58562804490573
2002-02-07,0.304107,0.306429,0.300536,0.3025,0.256096,305188800,-98.60779323886557
2002-02-08,0.263214,0.267857,0.254464,0.258036,0.218453,179060000,-98.09129916694721
2002-02-10,0.255893,0.26125,0.251786,0.253036,0.21422,229348000,-99.3414848725905
2002-02-12,0.283929,0.2875,0.268036,0.271071,0.229489,398742400,-89.84042861432613
2002-02-13,0.441607,0.450714,0.440179,0.446607,0.378097,312872000,-2.064566074157498
2002-02-14,0.447321,0.450536,0.435357,0.439286,0.371899,260170400,-5.744792085578699
2002-02-15,0.438036,0.446071,0.425893,0.426786,0.361317,260187200,-12.028472613206791
2002-02-19,0.424286,0.42625,0.401429,0.403929,0.341966,390258400,-23.518559478806417
2002-02-20,0.406607,0.414286,0.399107,0.413036,0.349676,285443200,-18.94052119359768
2002-02-21,0.409286,0.410714,0.383036,0.383929,0.325034,446751200,-33.57244832301133
2002-02-22,0.386786,0.409821,0.383929,0.406071,0.34378,406476000,-22.441787983592047
2002-02-25,0.408036,0.441429,0.399286,0.425179,0.359956,426848800,-12.836302581838671
2002-02-26,0.426964,0.435179,0.415179,0.422679,0.35784,260131200,-14.093038687364261
2002-02-27,0.4275,0.433036,0.373929,0.392143,0.331988,1030159200,-29.443316174696363
2002-02-28,0.395536,0.403393,0.38125,0.3875,0.328057,456937600,-31.777326469878545
2002-03-01,0.410714,0.424107,0.406607,0.421071,0.356479,612007200,-14.901371350438366
2002-03-04,0.429464,0.437321,0.421429,0.424107,0.359049,214530400,-14.56497224624749
2002-03-05,0.420893,0.428929,0.418393,0.419821,0.35542,230781600,-40.23311844761348
2002-03-06,0.417679,0.41875,0.403214,0.409107,0.34635,235110400,-54.07991436813868
2002-03-07,0.300179,0.315714,0.299107,0.313393,0.265318,199029600,-90.27925206172942
2002-03-09,0.25875,0.259821,0.250893,0.250893,0.212406,276936800,-100.0
2002-03-10,0.253214,0.260714,0.251071,0.255357,0.216185,217896000,-97.65713565940294
2002-03-12,0.271429,0.273929,0.269643,0.270714,0.229186,227869600,-89.5972414661796
2002-03-13,0.435179,0.44375,0.43125,0.437321,0.370236,200765600,-3.3335580248577767
2002-03-14,0.433929,0.439286,0.42625,0.43625,0.369329,217296800,-3.8888917695494336
2002-03-15,0.436786,0.445714,0.433036,0.445536,0.377191,240900800,-0.09136592051165504
2002-03-18,0.445536,0.447321,0.434286,0.441786,0.374016,304556000,-2.81782637913129
2002-03-19,0.440893,0.451786,0.433929,0.44375,0.375679,242345600,-4.0001393776786855
2002-03-20,0.440357,0.448929,0.4375,0.445,0.376737,294319200,-3.3779175979252702
2002-03-21,0.426071,0.433929,0.415357,0.433393,0.36691,616352800,-9.155620156003467
2002-03-22,0.4325,0.438571,0.42625,0.430179,0.364189,202193600,-10.755476796105409
2002-03-25,0.429821,0.430179,0.415,0.416964,0.353001,262830400,-17.33360545165835
2002-03-26,0.414286,0.422143,0.410714,0.418929,0.354665,257840800,-16.355472813886006
2002-03-27,0.416964,0.423571,0.415357,0.419107,0.354816,127702400,-16.26686843244912
2002-03-28,0.423214,0.426429,0.418929,0.422679,0.35784,108455200,-14.501656577734593
2002-04-01,0.416786,0.427679,0.410536,0.423036,0.358142,409976000,-15.784301345646004
2002-04-02,0.434286,0.455714,0.432143,0.452679,0.383238,522373600,-6.717871530390921
2002-04-03,0.415357,0.438929,0.406429,0.43375,0.367213,348258400,-44.565283554834075
2002-04-04,0.422679,0.447321,0.422679,0.444643,0.376435,338497600,-22.463224104697154
2002-04-06,0.408571,0.411429,0.396071,0.406786,0.344385,347821600,-82.03477356940468
2002-04-09,0.253571,0.263929,0.253036,0.258571,0.218906,420660800,-97.26906719032159
2002-04-10,0.256429,0.257143,0.249821,0.250536,0.212104,190825600,-99.65273224441822
2002-04-11,0.294643,0.310357,0.291964,0.301607,0.25534,376818400,-74.848100712506
2002-04-12,0.271071,0.27125,0.258929,0.267321,0.226314,325757600,-91.50043954869763
2002-04-15,0.4475,0.449107,0.442857,0.446429,0.377947,299370400,-4.509623930876711
2002-04-16,0.449107,0.464107,0.448571,0.459643,0.389133,614577600,-2.0831972224036885
2002-04-17,0.463036,0.467321,0.453214,0.46625,0.394727,396250400,-0.4924137931034431
2002-04-18,0.455357,0.455714,0.444286,0.45375,0.384145,401710400,-6.2395402298850575
2002-04-19,0.455179,0.455179,0.445179,0.446071,0.377643,375407200,-9.770114942528732
2002-04-22,0.443571,0.445179,0.432679,0.438036,0.370841,269427200,-13.464367816091956
2002-04-23,0.438214,0.4425,0.430179,0.433036,0.366608,233469600,-15.763218390804603
2002-04-24,0.433929,0.4375,0.422857,0.424464,0.359351,140448000,-19.704367816091942
2002-04-25,0.420714,0.434643,0.420536,0.430714,0.364642,194202400,-16.83080459770115
2002-04-26,0.433571,0.435179,0.410714,0.410893,0.347862,304981600,-25.943908045977
2002-04-29,0.413571,0.429643,0.412321,0.427857,0.362224,272288800,-18.144367816091954
2002-04-30,0.426607,0.435357,0.424107,0.433393,0.36691,280963200,-16.28085531114439
2002-05-02,0.448036,0.463929,0.447857,0.454464,0.384749,456887200,-6.1696226342661955
2002-05-03,0.43125,0.43625,0.417857,0.420179,0.355723,274702400,-83.27945307117493
2002-05-04,0.445536,0.449821,0.430357,0.441786,0.374016,278348000,-45.10926210539331
2002-05-06,0.407679,0.407679,0.399107,0.405714,0.343477,277082400,-90.31430498138208
2002-05-07,0.31625,0.334821,0.31625,0.334643,0.283309,161649600,-87.54528402819626
2002-05-08,0.259107,0.2625,0.249464,0.249821,0.211498,204024800,-99.8335392721423
2002-05-09,0.253929,0.256429,0.250893,0.253214,0.214371,226178400,-98.25146294267131
2002-05-11,0.299107,0.302857,0.291964,0.301786,0.255492,210694400,-75.6034784230527
2002-05-12,0.268393,0.269286,0.259464,0.26125,0.221174,243398400,-94.50446459795306
2002-05-13,0.42,0.430179,0.409643,0.4275,0.361921,265608000,-16.985988389713935
2002-05-14,0.436607,0.458571,0.4325,0.457321,0.387168,526506400,-3.0811554332874844
2002-05-15,0.453036,0.463929,0.443571,0.451429,0.38218,335826400,-5.828456857762318
2002-05-16,0.4475,0.454464,0.441964,0.450179,0.381121,227052000,-6.411302543538566
2002-05-17,0.455179,0.460357,0.439464,0.446607,0.378097,236493600,-8.076842375212742
2002-05-20,0.43875,0.445179,0.438036,0.441786,0.374016,269914400,-10.324761616114504
2002-05-21,0.443393,0.446429,0.417857,0.418929,0.354665,280991200,-20.98244468794441
2002-05-22,0.417321,0.435179,0.416429,0.434286,0.367666,290875200,-13.82183573077191
2002-05-23,0.436607,0.450714,0.429821,0.449643,0.380667,369398400,-6.661226773599406
2002-05-24,0.44625,0.44625,0.427857,0.43125,0.365096,166174400,-15.237451332385218
2002-05-28,0.423036,0.432143,0.418393,0.428214,0.362526,149716000,-16.764772151185714
2002-05-29,0.427143,0.436429,0.41875,0.428214,0.362526,221793600,-17.467537231310978
2002-05-30,0.424464,0.435357,0.419821,0.432143,0.365852,196375200,-15.545936957425466
2002-05-31,0.430179,0.433036,0.415714,0.416071,0.352246,365495200,-88.1590096894226
2002-06-02,0.457143,0.463929,0.43125,0.440536,0.372958,597576000,-48.518096028206976
2002-06-03,0.419286,0.434643,0.409464,0.429821,0.363886,226206400,-62.623703295694455
2002-06-05,0.416964,0.419643,0.401071,0.404464,0.342419,249664800,-94.60211906201282
2002-06-06,0.41,0.414821,0.393571,0.395714,0.335011,259996800,-96.95414878194376
2002-06-08,0.25375,0.271964,0.251429,0.263214,0.222837,272053600,-94.45411764705882
2002-06-09,0.259107,0.261607,0.254107,0.256786,0.217395,181591200,-97.47905882352941
2002-06-11,0.305,0.309286,0.298214,0.3075,0.260329,216389600,-73.61364705882353
2002-06-12,0.261607,0.27125,0.259286,0.266964,0.226012,245358400,-92.6894117647059
2002-06-13,0.3575,0.358036,0.346071,0.348929,0.295403,352083200,-54.117647058823536
2002-06-14,0.343571,0.363571,0.323393,0.358929,0.303869,424900000,-49.411764705882355
2002-06-17,0.361429,0.368393,0.354464,0.366786,0.310521,324609600,-45.714352941176465
2002-06-18,0.364643,0.367679,0.356786,0.359821,0.304624,353360000,-48.992
2002-06-19,0.310179,0.314286,0.301429,0.305714,0.258817,1709467200,-74.45411764705884
2002-06-20,0.306607,0.314286,0.300893,0.305536,0.258667,396636800,-74.5378823529412
2002-06-21,0.303036,0.312321,0.299821,0.300893,0.254736,445177600,-73.00206316111213
2002-06-24,0.299464,0.316607,0.298214,0.308393,0.261085,431933600,-66.13599343693154
2002-06-25,0.310714,0.315714,0.301071,0.306071,0.25912,301201600,-66.55772620446535
2002-06-26,0.3,0.30875,0.285357,0.295536,0.250201,558952800,-62.29010635751171
2002-06-27,0.299821,0.308393,0.293214,0.304643,0.257911,251658400,-55.781110547223655
2002-06-28,0.305357,0.318214,0.303571,0.316429,0.267889,269858400,-47.62664173701046
2002-07-01,0.423571,0.428571,0.40625,0.408929,0.346199,444584000,-11.602918155772807
2002-07-02,0.440179,0.451607,0.43,0.433929,0.367364,347832800,-10.633383458646602
2002-07-03,0.429643,0.438036,0.421607,0.435357,0.368573,258249600,-9.774436090225558
2002-07-05,0.409643,0.409821,0.395357,0.40125,0.339698,242748800,-30.289924812030076
2002-07-06,0.388571,0.391786,0.37375,0.382143,0.323522,612376800,-41.78285714285714
2002-07-08,0.269464,0.274286,0.25625,0.268393,0.227221,333474400,-93.78420020782464
2002-07-10,0.249464,0.25375,0.245714,0.245893,0.208173,244697600,-99.91306163881238
2002-07-11,0.3025,0.305357,0.282321,0.285714,0.241885,336179200,-80.57243325416597
2002-07-15,0.31125,0.332143,0.300179,0.325536,0.275599,295993600,-61.23131918035096
2002-07-16,0.324107,0.331607,0.314464,0.318929,0.270005,446768000,-64.44026751759407
2002-07-17,0.288036,0.289286,0.27125,0.279107,0.236292,1215485600,-83.78138159140913
2002-07-18,0.276786,0.277857,0.263393,0.267679,0.226617,559462400,-89.3318374106939
2002-07-19,0.2625,0.270893,0.259464,0.267143,0.226163,385207200,-89.59216680508807
2002-07-22,0.263393,0.27125,0.260893,0.266429,0.225559,430897600,-89.9389488715012
2002-07-23,0.266071,0.270179,0.257857,0.258393,0.218755,399890400,-93.84194703073928
2002-07-24,0.255893,0.271786,0.254464,0.271429,0.229792,406593600,-86.62919478790779
2002-07-25,0.266607,0.266964,0.250179,0.256429,0.217093,479354400,-93.4707233695089
2002-07-26,0.258214,0.259464,0.246429,0.256071,0.21679,207704000,-92.90966098910127
2002-07-29,0.258571,0.269643,0.256607,0.268214,0.22707,274960000,-73.96707123766326
2002-07-30,0.265179,0.276964,0.26,0.275536,0.233269,354838400,-65.49537770887086
2002-07-31,0.275,0.275357,0.266071,0.2725,0.230698,310699200,-69.58373194577314
2002-08-01,0.40625,0.411607,0.401071,0.40375,0.341814,450038400,-4.756686725835162
2002-08-02,0.435714,0.44,0.417321,0.429107,0.363282,355331200,-5.627392532972391
2002-08-03,0.441786,0.448036,0.433929,0.440357,0.372806,269774400,-3.808895524460952
2002-08-04,0.431429,0.440714,0.424643,0.438571,0.371294,261514400,-4.694777463084121
2002-08-05,0.414286,0.437857,0.411429,0.435179,0.368422,436682400,-6.377258726135506
2002-08-07,0.330714,0.332321,0.315714,0.321607,0.272272,211204000,-62.7106201669585
2002-08-08,0.26375,0.274643,0.26375,0.273214,0.231303,227348800,-86.71425099326909
2002-08-10,0.248214,0.249286,0.238571,0.244286,0.206812,453644800,-97.27162055713366
2002-08-11,0.285893,0.289286,0.277143,0.282857,0.239467,190064000,-78.85756570310075
2002-08-13,0.266071,0.271607,0.259821,0.260536,0.22057,269869600,-89.513761248896
2002-08-14,0.261964,0.274107,0.259643,0.270893,0.229338,399084000,-84.56925978087031
2002-08-15,0.272321,0.28125,0.268036,0.27875,0.23599,322078400,-80.81827512949658
2002-08-16,0.275893,0.2875,0.272857,0.282321,0.239013,245224000,-79.11345570859095
2002-08-19,0.281786,0.290179,0.280714,0.285357,0.241583,216557600,-77.6640488864488
2002-08-20,0.285179,0.287321,0.277321,0.284107,0.240525,186625600,-78.26080729477478
2002-08-21,0.285893,0.29,0.275893,0.287857,0.2437,202428800,-76.47053206979687
2002-08-22,0.289286,0.290179,0.279643,0.285179,0.241432,258311200,-76.9430551639186
2002-08-23,0.283929,0.284464,0.275893,0.280893,0.237804,163245600,-78.76318456891102
2002-08-26,0.284821,0.284821,0.270714,0.277321,0.23478,189968800,-58.66666666666667
2002-08-27,0.280536,0.281071,0.262679,0.265179,0.2245,262231200,-48.44210199969
2002-08-28,0.264286,0.27,0.261607,0.2625,0.222232,247973600,-53.63315764997675
2002-08-29,0.261607,0.269286,0.259107,0.2625,0.222232,164169600,-89.0802008238928
2002-08-30,0.263036,0.270357,0.260357,0.263393,0.222988,193519200,-86.20623069001027
2002-09-01,0.407143,0.409464,0.38,0.386607,0.327301,327835200,-15.201819669187342
2002-09-04,0.439107,0.446429,0.42875,0.430357,0.36434,191531200,-8.579878497987437
2002-09-05,0.433036,0.434821,0.425,0.431964,0.365701,224616000,-7.721997416213793
2002-09-07,0.323036,0.326607,0.311786,0.313036,0.265016,226749600,-71.21053586871804
2002-09-08,0.272321,0.272321,0.263393,0.267857,0.226768,205716000,-95.32889890135701
2002-09-09,0.255,0.259464,0.252679,0.256607,0.217243,158244800,-97.97264516129033
2002-09-10,0.241786,0.247321,0.239464,0.242679,0.205452,356686400,-98.44659725074287
2002-09-12,0.266786,0.266964,0.261964,0.263393,0.222988,236084800,-88.4381417147827
2002-09-13,0.252321,0.256071,0.250893,0.253036,0.21422,282951200,-93.4423694827628
2002-09-16,0.2525,0.260893,0.252143,0.258929,0.219209,286641600,-90.5950281448554
2002-09-17,0.260179,0.268393,0.260179,0.264286,0.223744,427996800,-88.00666779407146
2002-09-18,0.262321,0.269464,0.259286,0.268214,0.22707,328641600,-86.10876235112217
2002-09-19,0.263393,0.264286,0.258571,0.260357,0.220418,205945600,-89.9050564105042
2002-09-20,0.261071,0.266786,0.259286,0.265536,0.224803,352788800,-87.40270093977243
2002-09-23,0.263571,0.267143,0.258036,0.265179,0.2245,263709600,-87.57519387336025
2002-09-24,0.257143,0.264643,0.257143,0.261429,0.221326,250661600,-88.75648172320417
2002-09-25,0.262321,0.270893,0.261607,0.266607,0.225709,254682400,-68.85234614369487
2002-09-26,0.269643,0.27125,0.259821,0.2625,0.222232,208644800,-29.890129957086703
2002-09-27,0.25875,0.265179,0.258571,0.262857,0.222535,206152800,-26.404706474548508
2002-09-30,0.257143,0.260179,0.2525,0.258929,0.219209,237697600,-38.76234820361159
2002-10-01,0.378929,0.383214,0.361607,0.379107,0.320952,452737600,-3.1038157208606125
2002-10-04,0.432321,0.445536,0.42875,0.440357,0.372806,224980000,-2.6607686893440756
2002-10-05,0.43375,0.43375,0.410357,0.416429,0.352549,235396000,-15.050699870212467
2002-10-06,0.383571,0.39,0.381071,0.383571,0.324731,277575200,-32.10023000891025
2002-10-07,0.31625,0.324464,0.308036,0.309286,0.261841,206880800,-70.58268923931287
2002-10-09,0.257321,0.25875,0.252143,0.255893,0.216639,249468800,-98.06094326061441
2002-10-10,0.243393,0.253929,0.2425,0.251964,0.213313,321574400,-95.3387576587403
2002-10-12,0.263393,0.275893,0.263036,0.272857,0.231001,308610400,-85.04846431174767
2002-10-14,0.259821,0.2675,0.257857,0.26375,0.223291,194404000,-89.53387576587403
2002-10-15,0.271786,0.272321,0.263929,0.270714,0.229186,405518400,-86.10394215804094
2002-10-16,0.265357,0.270179,0.248214,0.26,0.220116,307624800,-91.3808388660139
2002-10-17,0.25375,0.256786,0.249643,0.251964,0.213313,469296800,-95.3387576587403
2002-10-18,0.25,0.25625,0.24875,0.256071,0.21679,288299200,-93.31596367146713
2002-10-21,0.254643,0.26125,0.25,0.26,0.220116,238520800,-91.3808388660139
2002-10-22,0.258393,0.265714,0.254643,0.2625,0.222232,218148000,-90.1495301325873
2002-10-23,0.26125,0.2675,0.258929,0.265714,0.224953,209036800,-87.86196078431372
2002-10-24,0.268214,0.271607,0.259821,0.262321,0.222081,174748000,-86.56203389830506
2002-10-25,0.262321,0.275893,0.260536,0.275357,0.233117,279070400,-59.9128885852325
2002-10-28,0.277679,0.284821,0.272321,0.27875,0.23599,349300000,-14.345124170033774
2002-10-29,0.278036,0.283571,0.267143,0.275714,0.233419,259179200,-21.5188677016138
2002-10-30,0.276607,0.292321,0.276429,0.285357,0.241583,270676000,-15.78887704899442
2002-10-31,0.285536,0.293571,0.284286,0.286964,0.242944,295836800,-14.56666005247266
2002-11-01,0.381964,0.39,0.367857,0.375893,0.318231,348801600,-9.949501361206348
2002-11-02,0.427321,0.446429,0.423929,0.446071,0.377643,398602400,-0.18061196175870894
2002-11-03,0.439286,0.448929,0.430357,0.4475,0.378853,262785600,-0.7138610943205898
2002-11-04,0.446964,0.45,0.441964,0.443929,0.37583,407254400,-3.0166459627329156
2002-11-06,0.386429,0.3875,0.364464,0.365357,0.309311,349496000,-42.32150000000001
2002-11-07,0.308214,0.327679,0.303036,0.326786,0.276657,373676800,-63.071197858279966
2002-11-09,0.256071,0.260714,0.252679,0.255179,0.216034,202412000,-98.73302892241576
2002-11-10,0.254464,0.263929,0.251786,0.259107,0.21936,294677600,-96.30651719858338
2002-11-11,0.281071,0.28375,0.27,0.270714,0.229186,152975200,-90.45072497401797
2002-11-12,0.273214,0.276607,0.269286,0.276607,0.234175,253500800,-87.47767564349643
2002-11-13,0.276786,0.286964,0.272857,0.278393,0.235687,231739200,-86.57662929964584
2002-11-14,0.283929,0.293036,0.281786,0.291071,0.246421,141713600,-80.18051197190914
2002-11-15,0.289821,0.29,0.281429,0.284821,0.241129,160994400,-83.33366967015448
2002-11-18,0.289107,0.289286,0.277143,0.279464,0.236594,164578400,-86.03630419647453
2002-11-19,0.277679,0.28125,0.268036,0.272679,0.23085,210952000,-89.45937219368965
2002-11-20,0.273214,0.280357,0.272321,0.277321,0.23478,208740000,-87.1174589080489
2002-11-21,0.283929,0.293571,0.28125,0.291964,0.247177,418482400,-79.72998879998386
2002-11-22,0.287321,0.291071,0.283929,0.285893,0.242037,227858400,-74.86847340731244
2002-11-25,0.28625,0.288214,0.280536,0.285179,0.241432,199427200,-55.9998945884337
2002-11-26,0.283036,0.283929,0.272679,0.275179,0.232966,240262400,-44.01579514179733
2002-11-27,0.278571,0.283214,0.275893,0.280714,0.237652,286798400,-30.769414861792516
2002-11-29,0.281964,0.283571,0.275179,0.276786,0.234327,143432800,-65.73330722537705
2002-12-02,0.440357,0.447143,0.436607,0.44125,0.373562,224280000,-3.2902119961810743
2002-12-03,0.437679,0.441786,0.430357,0.441429,0.373713,254055200,-3.1902717370063685
2002-12-04,0.446607,0.449464,0.43875,0.4475,0.378853,320241600,-1.082523094560909
2002-12-06,0.364464,0.370536,0.356071,0.35875,0.303718,528718400,-49.99999999999999
2002-12-07,0.33125,0.335536,0.308214,0.312679,0.264714,443492000,-75.393544546597
